subj,rel,obj,teaching_weight,head_tier,tail_tier
导体,有,电阻,0.1,0,0
电流,烧坏,设备,0.1,0,0
飞行员,注意,上下方,0.1,0,0
物质,吸收,热量,0.1,0,0
物体,伴随,运动,0.1,0,0
物体,具有,能力,0.1,0,0
红外线,碰到,物体,0.1,0,0
技术,具有,优点,0.1,0,0
内部,进行,反应,0.1,0,0
热量,到达,地球,0.1,0,0
各国,利用,太阳能,0.1,0,0
太阳能,转换,电能,0.1,0,0
太阳能,转换,电池,0.1,0,0
太阳能,成为,能源,0.1,0,0
系统,采集,图象,0.1,0,0
设备,基于,技术,0.1,0,0
技术,分为,辨识,0.1,0,0
验证,回答,问题,0.1,0,0
辨识,回答,问题,0.1,0,0
芯片,采用,技术,0.1,0,0
光,有,宽度,0.1,0,0
激光,具有,方向性,0.1,0,0
光,照亮,地方,0.1,0,0
人类,发出,激光束,0.1,0,0
人类,利用,激光,0.1,0,0
特性,开创,新纪元,0.1,0,0
样子,像,眼睛,0.1,0,0
眼睛,靠近,猫眼,0.1,0,0
固体,有,体积,0.1,0,0
液体,没有,体积,0.1,0,0
气体,没有,体积,0.1,0,0
技术,有,发展,0.1,0,0
科学家,寻求,技术,0.1,0,0
物质,存在,现象,0.1,0,0
有理数,叫做,整数,0.1,0,0
乙地,低于,海平面,0.1,0,0
距离,叫做,绝对值,0.1,0,0
位置,表示,距离,0.1,0,0
颜色,受到,影响,0.1,0,0
人类,建立,基地,0.1,0,0
人类,飞往,星球,0.1,0,0
人类,到,月球,0.1,0,0
环境,利于,发射,0.1,0,0
月球,还有,环境,0.1,0,0
中国,掌握,技术,0.1,0,0
不倒翁,处于,平衡,0.1,0,0
能源,成为,危机,0.1,0,0
太阳能,看作,能源,0.1,0,0
绝大部分,来自,太阳,0.1,0,0
能量,提供,能源,0.3,3,0
内部,蕴藏,能源,0.1,0,0
核能,成为,能源,0.1,0,0
上海,建成,线,0.1,0,0
地球,存在,生命,0.1,0,0
行星,缺少,氧气,0.1,0,0
时间,有,时间差,0.1,0,0
太阳,经过,天空,0.1,0,0
太阳,经过,最高点,0.1,0,0
笛卡尔,注重,问题,0.1,0,0
半径,绕,圆心,0.1,0,0
角度,叫做,速度,0.3,0,3
大小,等于,路程,0.1,0,0
速度,等于,乘积,0.3,3,0
线,叫做,对角线,0.1,0,0
投影,组成,三角形,0.1,0,0
中心,连,线,0.1,0,0
风机,吸入,空气,0.1,0,0
化学性质,叫做,催化剂,0.3,0,3
方程,遇到,变量,0.1,0,0
图像,简称为,直线,0.1,0,0
氯酸钾,生成,氧气,0.1,0,0
氢气,起,反应,0.1,0,0
氢气,起,氧化铜,0.1,0,0
盐酸,起,反应,0.1,0,0
化合物,起,反应,0.1,0,0
氢气,发生,反应,0.1,0,0
实验室,常用,方法,0.1,0,0
地球,像,航船,0.1,0,0
定律,研究,关系,0.1,0,0
影响力,超过,博客,0.1,0,0
网站,提供,条件,0.1,0,0
直线,有,交点,0.1,0,0
平面,相交,交点,0.1,0,0
直线,叫做,线,0.1,0,0
抛物线,位于,上方,0.1,0,0
定律,叫做,动量,0.3,0,3
物体,发生,变化,0.1,0,0
动量,发生,变化,0.3,3,0
全体,叫做,系统,0.1,0,0
后者,叫做,外力,0.1,0,0
系统,受到,外力,0.1,0,0
系统,受,外力,0.1,0,0
动量,保持,不变,0.3,3,0
结论,叫做,定律,0.1,0,0
物体,在,一起,0.1,0,0
物体,发生,接触,0.1,0,0
定律,限于,物体,0.1,0,0
定律,成为,工具,0.1,0,0
物体,保持,不变,0.1,0,0
现象,叫做,感应,0.1,0,0
拇指,指向,方向,0.1,0,0
方向,发生,变化,0.1,0,0
电流,叫做,交流电,0.1,0,0
方向,完成,变化,0.1,0,0
时间,叫做,周期,0.1,0,0
电流,发生,变化,0.1,0,0
导体,产生,电流,0.1,0,0
听写,发现,现象,0.1,0,0
人类,移居,太空,0.1,0,0
人类,发射,探测器,0.1,0,0
人类,搬到,太空,0.1,0,0
条件,调至,适当,0.1,0,0
人类,进入,太空,0.1,0,0
环境,产生,影响,0.1,0,0
人类,乘坐,宇宙飞船,0.1,0,0
里面,装有,系统,0.1,0,0
宇航服,集,高新技术,0.1,0,0
事物,发生,变化,0.1,0,0
行为,发生,变化,0.1,0,0
结果,受,影响,0.1,0,0
电影,发现,画面,0.1,0,0
花卉,激发,变化,0.1,0,0
花卉,利用,影响,0.1,0,0
人类,食用,价值,0.1,0,0
练习,选择,答案,0.1,0,0
情感,利用,影响,0.1,0,0
东亚,存在,危险,0.1,0,0
花色,有,关系,0.1,0,0
练习,回答,问题,0.1,0,0
父爱,起到,作用,0.1,0,0
资料,有,花朵,0.1,0,0
自然界,使,植物,0.1,0,0
发现,来自,研究,0.1,0,0
意思,进行,说明,0.1,0,0
数据,说明,问题,0.1,0,0
文章,让,文字,0.1,0,0
秋天,起到,作用,0.1,0,0
句子,补充,经济危机,0.1,0,0
松鼠,面临,灭绝,0.1,0,0
时候,起,作用,0.1,0,0
拇指,起,作用,0.1,0,0
练习,完成,表格,0.1,0,0
科技,涌现,人才,0.1,0,0
动物,面临,危险,0.1,0,0
科学家,进行,调查研究,0.1,0,0
松鼠,有,皮毛,0.1,0,0
松鼠,具有,特性,0.1,0,0
松鼠,没有,共同点,0.1,0,0
松鼠,带到,英国,0.1,0,0
松鼠,处于,弱势,0.1,0,0
疱疹,传染,松鼠,0.1,0,0
动物,考虑,后果,0.1,0,0
动物,有,措施,0.1,0,0
句子,表示,事情,0.1,0,0
句子,表示,措施,0.1,0,0
信天翁,做,航行,0.1,0,0
下面,加以,解释,0.1,0,0
联系,称为,联想,0.1,0,0
记忆,为,基础,0.1,0,0
作者,提供,结果,0.1,0,0
对象,划分,类别,0.1,0,0
数字,有,根据,0.1,0,0
世界,具有,作用,0.1,0,0
大气,具有,作用,0.1,0,0
自然界,降解,污染,0.1,0,0
研究,发现,途径,0.1,0,0
物质,吸收,能量,0.3,0,3
自由基,发生,化学反应,0.1,0,1
现象,得到,扭转,0.1,0,0
孩子,得到,发展,0.1,0,0
植物,具有,作用,0.1,0,0
植物,净化,环境,0.1,0,0
二氧化硫,形成,离子,0.1,0,2
大小,有,关系,0.1,0,0
植物,吸收,二氧化碳,0.1,0,0
植物,吸收,氮氧化物,0.1,0,0
生物圈,在,海洋,0.1,0,0
微生物,需要,太阳能,0.1,0,0
多数,需要,太阳能,0.1,0,0
日本,设置,实验室,0.1,0,0
政党,明了,意思,0.1,0,0
组织,形成,结晶体,0.1,0,0
周围,附着,薄膜,0.1,0,0
办法,避免,发生,0.1,0,0
基因,发生,作用,0.1,0,0
分句,表示,结果,0.1,0,0
父母,创造,环境,0.1,0,0
基因,起,作用,0.1,0,0
资料,产生,甲烷,0.1,0,0
研究,意味,可能,0.1,0,0
气体,作为,能量,0.3,0,3
太阳,作为,能量,0.3,0,3
叶子,感受到,变化,0.1,0,0
物质,送回,树根,0.1,0,0
句子,改写成,字句,0.1,0,0
动物,看到,植物,0.1,0,0
酒店,提高,质量,0.1,0,2
禽流感,成,流行病,0.1,0,0
教授,发明,线,0.1,0,0
电子,吸收,光线,0.3,3,0
教授,研制,线,0.1,0,0
手机,占用,时间,0.1,0,0
行为,有,需要,0.1,0,0
脚部,可以,疾病,0.1,0,0
技术,使,吸水,0.1,0,0
研究者,使,材料,0.1,0,0
研究者,用于,方面,0.1,0,0
材料,用于,方面,0.1,0,0
电极,具有,特性,0.1,0,0
大学生,擦亮,眼睛,0.1,0,0
句子,说明,观点,0.1,0,0
句子,换,说法,0.1,0,0
技术,影响,方面,0.1,0,0
中国,发生,变化,0.1,0,0
大气层,起到,作用,0.1,0,0
作用,相当于,冷水,0.1,0,0
水蒸气,起到,作用,0.1,0,0
观察,阻碍,距离,0.1,0,0
方法,加以,解释,0.1,0,0
经费,占,比例,0.1,0,0
定义,做,说明,0.1,0,0
科学,叫作,应用科学,0.1,0,0
基础理论,解决,问题,0.1,0,0
例子,突出,特点,0.1,0,0
理解,存在,歧异,0.1,0,0
性格,发生,变化,0.1,0,0
皮尔索夫,谈到,问题,0.1,0,0
细胞,转移,身上,0.1,0,0
后面,还有,意思,0.1,0,0
劳动力,带来,影响,0.1,0,0
反应,得到,控制,0.1,0,0
系统,发生,紊乱,0.1,0,0
社会,发生,动乱,0.1,0,0
程度,存在,差异,0.1,0,0
人员,做,研究,0.1,0,0
认知,受到,影响,0.1,0,0
科学家,让,对象,0.1,0,0
对象,识别,格子,0.1,0,0
人员,进行,实验,0.1,0,0
科学家,做,实验,0.1,0,0
词汇,产生,影响,0.1,0,0
识别,验证,距离,0.1,0,0
思维,耗费,能量,0.3,0,3
细胞,汲取,葡萄糖,0.1,0,0
神经元,作为,动力,0.1,0,0
大脑,消耗,热量,0.1,0,0
工人,找到,问题,0.1,0,0
问题,经过,讨论,0.1,0,0
委员会,公布,报告,0.1,0,0
下面,介绍,途径,0.1,0,0
雷米,做,研究,0.1,0,0
美国,做,调查,0.1,0,0
系统,利用,传感器,0.1,0,0
马达,做出,反应,0.1,0,0
系统,进行,自动控制,0.1,0,0
下方,有,镜子,0.1,0,0
老师,讲,内容,0.1,0,0
会议,保障,进行,0.1,0,0
资料,评选,服装,0.1,0,0
服装,错过,信息,0.1,0,0
服装,解决,问题,0.1,0,0
周围,有,场景,0.1,0,0
女士,调整,长度,0.1,0,0
国家,处于,水平,0.1,0,0
前者,采用,技术,0.1,0,0
列车,托起,厘米,0.1,0,0
行为,具有,程度,0.1,0,0
水平,有所,进步,0.1,0,0
数量,有所,下降,0.1,0,0
科技,达,水平,0.1,0,0
磁场,存在,影响,0.1,0,0
信鸽,有,反应,0.1,0,0
人员,做,实验,0.1,0,0
人员,证明,位置,0.1,0,0
行为,受到,影响,0.1,0,0
机器,出,问题,0.1,0,0
中国,有,文字,0.1,0,0
发展,奠定,基础,0.1,0,0
生物,发生,变异,0.1,0,0
太空,剥去,外衣,0.1,0,0
环境,近似,真空,0.1,0,0
条件,提供,基地,0.1,0,0
成功,提供,条件,0.1,0,0
中国,利用,卫星,0.1,0,0
副词,表示,意思,0.1,0,0
水稻,利用,卫星,0.1,0,0
成果,提供,条件,0.1,0,0
实验,验证,研究,0.1,0,0
物质,具有,形状,0.1,0,0
人类,使用,燃料,0.1,0,0
木材,加热,洞穴,0.1,0,0
能量,来自,木材,0.3,3,0
燃烧,导致,增加,0.1,0,0
装备,转变,混合物,0.1,0,0
秸秆,转变,混合物,0.1,0,0
混合物,取代,天然气,0.1,0,0
赛跑,到达,终点,0.1,0,0
城市,带来,压力,0.1,0,0
种苗,送到,太空,0.1,0,0
国家,拥有,技术,0.1,0,0
进化,深受,影响,0.1,0,0
环境,具有,影响,0.1,0,0
因素,产生,影响,0.1,0,0
工程,采取,原则,0.1,0,0
气温,在,摄氏度,0.1,0,0
选项,概括,内容,0.1,0,0
生物,起到,作用,0.1,0,0
动植物,组成,生态系统,0.1,0,0
技术,降低,危害,0.1,0,0
句子,补充,学生,0.1,0,0
中国,为,时间,0.1,0,0
大会,为,主题,0.1,0,0
技术,受到,青睐,0.1,0,0
列车,采用,技术,0.1,0,0
列车,配备,系统,0.1,0,0
文字,回答,问题,0.1,0,0
词语,暗示,关系,0.1,0,0
无理数,统称,正 负,0.1,0,0
一点,表示,实数,0.1,0,0
复数,建立,关系,0.1,0,0
整体,分解,部分,0.1,0,0
图形,计算,气温,0.1,0,0
对象,达到,总人口,0.1,0,0
运算,指,过程,0.1,0,0
练习,熟读,法则,0.1,0,0
词语,组成,句子,0.1,0,0
术语,有,含义,0.1,0,0
期间,进行,管理,0.1,0,0
基地,进行,管理,0.1,0,0
符号,起,作用,0.1,0,0
初叶,表示,根号,0.1,0,0
笛卡儿,表示,根号,0.1,0,0
符号,包含,意思,0.1,0,0
直线,经过,函数,0.1,0,0
后面,加,条件,0.1,0,0
向日葵,改变,方向,0.1,0,0
趋向,强调,方向,0.1,0,0
趋势,产生,影响,0.1,0,0
结构,称作,泡沫,0.1,0,0
数学,包含,三角,0.1,0,0
海面,上升,陆地,0.1,0,0
数学,作为,曲面,0.1,0,0
平面,作为,曲面,0.1,0,0
体积,升高,需求,0.1,0,0
图像,移动,单位,0.1,0,0
集合,称为,函数,0.1,0,0
集合,叫作,函数,0.1,0,0
需要,满足,条件,0.1,0,0
几何体,叫作,圆台,0.1,0,0
线段,叫作,半径,0.1,0,0
自行车,为,起点,0.1,0,0
大小,叫作,物体,0.1,0,0
报告,参照,格式,0.1,0,0
线段,称为,长方体,0.1,0,0
梯形,围绕,直线,0.1,0,0
直线,叫作,线,0.1,0,0
几何,在,身边,0.1,0,0
长方形,卷,圆柱,0.1,0,0
对角线,成为,线,0.1,0,0
大自然,选择,规律,0.1,0,0
结构,使,表面积,0.1,0,0
事物,有着,关系,0.1,0,0
影响力,作用,效果,0.1,0,0
物体,发生,改变,0.1,0,0
定律,保持,状态,0.1,0,0
特性,叫作,惯性,0.1,0,0
定律,表示,等式,0.1,0,0
物体,产生,加速度,0.1,0,2
物体,看作,组合,0.1,0,0
对象,涉及,关系,0.1,0,0
工程学,研究,联系,0.1,0,0
位置,发生,变化,0.1,0,0
反比,表示,方面,0.1,0,0
一方,发生,变化,0.1,0,0
一方,起,变化,0.1,0,0
形容词,指明,性质,0.1,0,0
术语,表述,集合,0.1,0,0
公众,表达,看法,0.1,0,0
变化,带来,影响,0.1,0,0
现象,指,变化,0.1,0,0
词语,施加,形变,0.1,0,0
物体,有,接触,0.1,0,0
塑料,进行,研究,0.1,0,0
词语,改写,句子,0.1,0,0
劳动力,生产,产品,0.1,0,0
大小,跟,作用力,0.1,0,0
大小,跟,反比,0.1,0,0
物体,恢复,原状,0.1,0,0
物体,恢复,形状,0.1,0,0
弹簧,发生,形变,0.1,0,0
规律,叫作,定律,0.1,0,0
人类,建造,梯子,0.1,0,0
人类,建造,天梯,0.1,0,0
牛顿,进行,描述,0.1,0,0
比例,影响,速度,0.3,0,3
火箭,提高,速度,0.3,0,3
火箭,达,速度,0.3,0,3
火箭,有,系统,0.1,0,0
系统,好比,大脑,0.1,0,0
运载火箭,回答,问题,0.1,0,0
系统,起,作用,0.1,0,0
物体,移动,距离,0.1,0,0
物体,具有,能量,0.3,0,3
手推车,具有,能量,0.3,0,3
能量,叫,动能,0.3,3,0
物体,叫,势能,0.1,0,0
能量,叫,势能,0.3,3,0
物体,有,势能,0.1,0,0
跳板,发生,形变,0.1,0,0
运动员,转化,势能,0.1,0,0
运动员,转化,动能,0.1,0,0
分子,做,运动,0.1,1,0
分子,具有,势能,0.1,1,0
技术,转化,生产力,0.1,0,0
形式,发生,变化,0.1,0,0
现象,必有,化合,0.1,0,0
气温,具有,相关,0.1,0,0
飞船,跟踪,小行星,0.1,0,0
起电,创造,电,0.1,0,0
推力,弄懂,问题,0.1,0,0
燃烧,研究,问题,0.1,0,0
焦耳,花,时间,0.1,0,0
词语,组成,动能,0.1,0,0
汽车,转化,环境,0.1,0,0
一部分,转化,环境,0.1,0,0
定律,使,物体,0.1,0,0
爱因斯坦,推导,方程,0.1,0,0
物体,有,能量,0.3,0,3
内部,存在,运动,0.1,0,0
粒子,具有,能量,0.3,0,3
莉泽·迈特纳,算出,能量,0.3,0,3
方程,改变,认知,0.1,0,0
系统,标志,数量,0.1,0,0
物体,带上,电,0.1,0,0
电子,转移,物体,0.3,3,0
物体,得到,电子,0.3,0,3
物体,带,正电,0.1,0,0
物体,叫,导体,0.1,0,0
物体,叫,绝缘体,0.1,0,0
电阻,表示,作用,0.1,0,0
路径,叫作,电路,0.1,0,0
电流,流向,正极,0.1,0,0
电路,叫作,通路,0.1,0,0
电路,叫作,断路,0.1,0,0
电路,叫作,短路,0.1,0,0
世界,没有,起点,0.1,0,0
电容,起,作用,0.1,0,0
对象,指,事情,0.1,0,0
飞行,消耗,能量,0.3,0,3
企业,获得,效果,0.1,0,0
电子,做,运动,0.3,3,0
飞机,做,动力,0.1,0,0
导弹,达到,温度,0.1,0,0
表面,达到,温度,0.1,0,0
电流,带,电荷,0.1,0,0
海洋,受,照射,0.1,0,0
色彩,进行,调节,0.1,0,0
宇宙飞船,建造,温室,0.1,0,0
电阻,表示,导体,0.1,0,0
电流,叫作,电路,0.1,0,0
物体,带,负电,0.1,0,0
作用力,有,关系,0.1,0,0
地线,走,线,0.1,0,0
集成电路,打破,概念,0.1,0,0
元器件,组成,整体,0.1,0,0
情况,关系,水平,0.1,0,0
进步,推动,发展,0.1,0,0
集成电路,有,类别,0.1,0,0
电,存在,联系,0.1,0,0
电荷,使,导体,0.1,0,0
电流,使,线圈,0.1,0,0
法拉第,进行,研究,0.1,0,0
拉第,分析,实验,0.1,0,0
线圈,没有,联系,0.1,0,0
磁场,发生,变化,0.1,0,0
结论,做,实验,0.1,0,0
法拉第,做,实验,0.1,0,0
年代,引发,想象,0.1,0,0
技术,发展,今天,0.1,0,0
装置,发射,能量,0.3,0,3
人类,运用,技术,0.1,0,0
中微子,没有,质量,0.1,0,2
现象,归结,原因,0.1,0,0
定律,奠定,基础,0.1,0,0
美国,发射,卫星,0.1,0,0
计算,要,规则,0.1,0,0
社会,推进,时代,0.1,0,0
研究,分为,部分,0.1,0,0
物质,称为,液晶,0.1,0,0
词语,组成,系统,0.1,0,0
研究,进行,试图,0.1,0,0
奥斯特,发现,电流,0.1,0,0
法拉第,分析,实验,0.1,0,0
速度,等于,光速,0.3,3,0
无线电波,有,特性,0.1,0,0
空间,叫作,磁场,0.1,0,0
空间,叫作,电场,0.1,0,0
牛顿,建立,理论,0.1,0,0
实验,开拓,道路,0.1,0,0
人类,带进,时代,0.1,0,0
赫兹,发挥,作用,0.1,0,0
直线,叫,光线,0.1,0,0
光,射到,界面,0.1,0,0
定律,叫作,反射,0.1,0,0
现象,叫作,反射,0.1,0,0
光线,合为,一线,0.1,0,0
反射,指,光线,0.1,0,0
现象,叫作,折射,0.1,0,0
光线,服从,定律,0.1,0,0
线,处在,光线,0.1,0,0
光线,位于,两侧,0.1,0,0
光,射入,介质,0.1,0,0
常数,有,关系,0.1,0,0
定律,构成,基础,0.1,0,0
发电站,利用,能量,0.3,0,3
物体,遵循,定律,0.1,0,0
人类,使用,能源,0.1,0,0
粒子,服从,规律,0.1,0,0
密度,释放,辐射,0.1,0,0
合成纤维,具有,特点,0.1,0,0
效应,指,现象,0.1,0,0
金属,出,电子,0.3,0,3
直线,传播,句子,0.1,0,0
两侧,反射,线,0.1,0,0
反射,遵循,定律,0.1,0,0
事例,有,关系,0.1,0,0
条件,射向,介质,0.1,0,0
光,偏离,方向,0.1,0,0
横波,产生,现象,0.1,0,0
中叶,发现,光,0.1,0,0
粒子,受到,激发,0.1,0,0
汤斯,发现,激光,0.1,0,0
分子,发出,强光,0.1,1,0
物质,产生,强光,0.1,0,0
汉语,获得,激光,0.1,0,0
激光,应用,方面,0.1,0,0
元素,禁不住,考验,0.1,2,0
元素,定义,总称,0.1,2,0
元素,组成,物质,0.1,2,0
元素,还有,名称,0.1,2,0
元素,叫作,金属元素,0.1,2,0
周期表,揭示,联系,0.1,0,0
原子,形成,结构,0.1,1,0
限度,决定,转化率,0.1,0,0
反应,达到,状态,0.1,0,0
反应,禁不住,动词,0.1,0,0
相对论,提供,依据,0.1,0,0
物体,呈现,颜色,0.1,0,0
物质,呈现,状态,0.1,0,0
知识,来自,研究,0.1,0,0
形成,有,过程,0.1,0,0
二氧化锰,作为,催化剂,0.3,0,3
过氧化氢,分解,氧气,0.1,0,0
一氧化碳,还原,四氧化三铁,0.1,0,0
性质,取决于,运动,0.1,0,0
居里夫人,发现,汉语,0.1,0,0
问题,有,答案,0.1,0,0
能量,有,差别,0.3,3,0
现象,叫作,效应,0.1,0,0
光线,偏离,方向,0.1,0,0
粒子,相当于,大小,0.1,0,0
形成,发生,散射,0.1,0,0
波长,满足,关系,0.1,0,0
活动,离不开,细胞,0.1,0,0
细胞,完成,活动,0.1,0,0
细胞,有,结构,0.1,0,0
细胞,有,细胞核,0.1,0,0
细胞,没有,细胞核,0.1,0,0
细胞,没有,拟核,0.1,0,0
化合物,组成,细胞,0.1,0,0
核酸,组成,细胞,0.1,0,0
无机盐,有,作用,0.1,0,0
气体,合成,物质,0.1,0,0
冰山,流入,海洋,0.1,0,0
速度,达到,声速,0.3,3,0
稳定,具有,意义,0.1,0,0
区别,写出,化合物,0.1,0,0
化学反应,需要,能量,0.3,1,3
学者,注意,危险性,0.1,0,0
细菌,利用,物质,0.1,0,0
人员,掌握,技术,0.1,0,0
汉语,组成,句子,0.1,0,0
基本单位,组成,氨基酸,0.1,0,0
性质,影响,光线,0.1,0,0
生物,具有,结构,0.1,0,0
RNA,携带,信息,0.1,0,0
DNA,提供,信息,0.1,0,0
食物,补充,能量,0.3,0,3
细胞,受到,作用,0.1,0,0
遗传物质,发生,变化,0.1,0,0
结构,发生,变化,0.1,0,0
表面,发生,变化,0.1,0,0
科学家,合成,化合物,0.1,0,0
桑格,测得,顺序,0.1,0,0
科学家,完成,合成,0.1,0,0
课文,发表,报告,0.1,0,0
技术,发生,变化,0.1,0,0
二进制,作为,基础,0.1,0,0
组成部件,具有,功能,0.1,0,0
组成部件,具有,走向,0.1,0,0
计算机,具有,功能,0.1,0,0
计算机,具有,走向,0.1,0,0
结果,输出,用户,0.1,0,0
计算机,具备,加工厂,0.1,0,0
外存,存放,信息,0.1,0,0
电信号,送进,计算机,0.1,0,0
计算机,分为,阶段,0.1,0,0
系统,采用,措施,0.1,0,0
影片,采用,技术,0.1,0,0
大脑,具有,功能,0.1,0,0
具有,强调,存在,0.1,0,0
质量,符合,要求,0.1,2,0
国家,具备,条件,0.1,0,0
计算机,传送,信息,0.1,0,0
结果,得到,证实,0.1,0,0
通信卫星,给,驾驶员,0.1,0,0
信息,给,驾驶员,0.1,0,0
关系,成为,课题,0.1,0,0
加工,操作,计算机,0.1,0,0
化学,到,生活,0.1,0,0
网络,叫作,高速公路,0.1,0,0
计算机,拥有,能力,0.1,0,0
控制器,组成,计算机,0.1,0,0
结果,给,用户,0.1,0,0
计算机,具有,能力,0.1,0,0
蒂姆,进入,实验室,0.1,0,0
牛津大学,主修,物理,0.1,0,0
服务器,发布,信息,0.1,0,0
卫星,绕,地球,0.1,0,0
开普勒,用,时间,0.1,0,0
火星,绕,太阳,0.1,0,0
后人,称为,定律,0.1,0,0
定律,揭示,规律,0.1,0,0
卫星,经过,地点,0.1,0,0
参数,描述,运动,0.1,0,0
牛顿,总结,定律,0.1,0,0
性质,呈,变化,0.1,0,0
比值,表示,关系,0.1,0,0
比值,叫作,速度,0.3,0,3
比值,叫作,功率,0.1,0,0
练习,熟读,汉语,0.1,0,0
天体,围绕,地球,0.1,0,0
法拉第,奠定,基础,0.1,0,0
定律,告诉,物体,0.1,0,0
第谷,提出,定律,0.1,0,0
位置,取决于,参数,0.1,0,0
卫星,受,影响,0.1,0,0
天体,存在,影响,0.1,0,0
动力,使,轨道,0.1,0,0
距离,呈,变化,0.1,0,0
探测器,获得,加速度,0.1,0,2
范围,称为,窗口,0.1,0,0
太阳,位于,两侧,0.1,0,0
现象,出现,窗口,0.1,0,0
物体,吸收,气体,0.1,0,0
分子,发出,现象,0.1,1,0
分子,发出,鲜艳,0.1,1,0
效应,叫作,现象,0.1,0,0
设计,突破,条件,0.1,0,0
大桥,成为,工程,0.1,0,0
起点,在,香港,0.1,0,0
修建,破坏,环境,0.1,0,0
时间,翻开,地图,0.1,0,0
高原,走出,封闭,0.1,0,0
旅馆,回答,问题,0.1,0,0
角色,发生,转变,0.1,0,0
下列,属于,样式,0.1,0,0
系统,进行,监控,0.1,0,0
工程,采用,标准,0.1,0,0
时间,实现,清零,0.1,0,0
行业,得到,发展,0.1,0,0
系统,进行,分析,0.1,0,0
系统,进行,处理,0.1,0,0
系统,适应,状态,0.1,0,0
系统,进行,控制,0.1,0,0
系统,开启,功能,0.1,0,0
系统,进行,充电,0.1,0,0
发展,带来,剧增,0.1,0,0
程度,得到,改善,0.1,0,0
强度,有所,降低,0.1,0,0
材料,赋予,混凝土,0.1,0,0
材料,赋予,良好,0.1,0,0
噪音,带来,影响,0.1,0,0
工程,抢,进度,0.1,0,0
传感器,连接,电,0.1,0,0
时间,称,水立方,0.1,0,0
中心,称,水立方,0.1,0,0
水立方,举办,比赛,0.1,0,0
水立方,成为,中心,0.1,0,0
水立方,采用,设计,0.1,0,0
立方,创造,形式,0.1,0,0
水立方,承担,比赛,0.1,0,0
水立方,成为,场所,0.1,0,0
鸟巢,形成,关系,0.1,0,0
建筑,使用,技术,0.1,0,0
幕墙,使用,软件,0.1,0,0
设计,利用,系统,0.1,0,0
大楼,设计,空间,0.1,0,0
中心,包含,空间,0.1,0,0
鸟巢,成为,建筑,0.1,0,0
